owner,title,status,priority,ref_app_count,ref_public_app_count,ref_public_maptour_count,public_total_refs,risk_score,recommended_action,url
StoryMaps,White House Maker Faire: Participating Libraries,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=dd4c5d6628b74bb49ea4700c1e18f024
StoryMaps,White House Maker Faire: Participating Universities,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=f6dbfaddf0cf481caa4099f48caeec6f
StoryMaps,White Nose Syndrome-Copy,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=71d610c325aa46ffade52b58c337409a
acarroll73,Wild and Scenic Rivers of the United States,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=8a95f0a385a6499fae91393c5309f62f
StoryMaps,Wild_Zoo Babies AGOL (final),LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=79a7568bb38d4ee1adf5dacca438696f
StoryMaps,Wilderness Area Photo Contest Prototype 1,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=d9eb0944bf1241b3b26c08ded81132a4
StoryMaps,Wilderness areas,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=c5543a52d0d0465ca4ae703d43bf6390
StoryMaps,Wilderness Areas and no 3G Services,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=453fb85b4da9463786b2712bb6ee7e36
StoryMaps,Wilderness thematic map selection,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=d21aa1083521494b8fcb23d35e166a8a
StoryMaps,Wiley Post's Round-the-World Flight,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=9b8af56da418495b90019b4f65ba31ba
acarroll73,Wind Resource Potential and Wind Farm Locations,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=7f0ef89a31fe4734aee8bce374b37655
StoryMaps,WMS - Example,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=3fdf2ac8f4434573bd68f0f44f4b36bc
sabinebarrera,WMS with Legend,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=004d2a6abf5348758a22d15cebddd660
sabinebarrera,WMS with Legend 3,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=a5408221cc60490281b9dea1c4d4245d
StoryMaps,The wealthy live in relative isolation from less affluent populations,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=3c79920ead89453d8e7153857bd91a72
StoryMaps,The wealthy live in relative isolation from the less affluent,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=a895f596643e40c78333d4ec99bc9112
acarroll73,World Bank Gross Domestic Product,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=ed6e6412c5484c9d9f7853ef5497fc33
acarroll73,World Bank Headquarters and neighborhood,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=53ab42ed2a3c4fd7bdb726a76ecac702
acarroll73,World Bank Life Expectancy,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=237312eb41a445459760874f556780f5
acarroll73,The wealthy live in relative isolation from the less affluent,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=4b0b4ddc13264284b6f2438af0e37d4c
acarroll73,World Bank Per Capita Gross Domestic Product,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=71e7c3b3dcc542d289269f7cbdd820fd
StoryMaps,The wealthy live in relative isolation from the less affluent - final webmap,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=c1ba743728b14c858422e501a79bf304
acarroll73,World Bank Percent Rural Population,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=baaa8917407642a985c8698cd82239ac
sabinebarrera,thumbnail,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=9a0461483a2745c794b11f3d326e4ec9
acarroll73,World Bank Population Growth,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=246036023db1407daa8331316a843336
StoryMaps,Tokyo 1680,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=89b3a6e6ca964889b8e222b3f110658d
acarroll73,World Bank Projects in Georgia,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=648992fba6cd404b940d303b62502d0c
StoryMaps,Top Fifty Shopping Malls in the U.S.,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=4ac50a36511a4884b75bde89e6234730
StoryMaps,World Bank Projects in Georgia-Copy,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=9ed8b097771d4a5693f2c7af2645827f
StoryMaps,Top Ten Spenders,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=6791a41d5d7b488d86ad40a909e0cbb0
StoryMaps,World Bank Projects Map,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=acffde24baf741dcb952b7c632f1002c
StoryMaps,Topo - PUG Demo - test,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=3c2cbd3e28874914969a03519e9a03d3
acarroll73,World Ecoregions,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=469c60741d544580b3d4e23f16fe7105
StoryMaps,Tour of Washington DC,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=73139fc6357646af855867a29ee99690
StoryMaps,World Energy Consumption,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=a535b220350142df83f54615060f617a
acarroll73,World Heritage Demo,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=4d3d9fdb60954c22b694fc0e89995365
acarroll73,World Heritage Test,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=fd695d28daf44af2acde4e0ee7cd7f14
acarroll73,Toward a National GIS,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=a08963f7f4df4d2c85b249b35f441b1c
StoryMaps,World Population and Growth Rates,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=efa21fc460a245889b02e7fae70fbab8
dwright_storymaps,Traffic with Refresh-Copy,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=97ba62587c7e4a6b8b805b9952e72cef
StoryMaps,World's Fifty Largest Container Ports (publish),LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=930979c835f44746b67538b9cd4d2d04
acarroll73,World's Largest Buildings,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=4d7c3ee928664035bc8161eedadaa827
StoryMaps,"Travels by President Obama and Vice President Biden, 2014",LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=b616fe5978ec4d7ea714acbad946331a
StoryMaps,World's Tallest Buildings,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=65457a36ce4948b6815c998144f1aee9
StoryMaps,Travels of President Obama and the First Lady,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=6c20af1c626b4e82a81f85001066dd19
StoryMaps,World's Thirty Largest Cities,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=6594b48292dc429ca2284ea9f4e3f4f1
StoryMaps,Treasure Hunt: Cities,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=bdbac6c23b0e49a196854b8c9051b544
StoryMaps,xAfrica Ecoregions,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=3fbc691cd5ca48baaa58598dbda77b11
StoryMaps,Treasure Hunt: Mountains,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=762f7be4243f4505b0291f8e8adfd281
StoryMaps,xAll Eight Species of Slow Loris are threatened with extinction-Copy,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=cd9e8998885943efa09e0a8c27ff82f5
acarroll73,Trends in Urban Unemployment: 2006-2010,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=54019e66f2914d1e98b5610d2d2246f3
acarroll73,Trip map mockup,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=e258584ac0fb4cf7a0984727a1613596
StoryMaps_services,xComparing Metro and Micro Area Population Change 2012-2013 (Not used - right map),LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=c65580ac979149a4a1d220de8a12ceee
sabinebarrera,Trips to South America,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=3f06e32942874490975fad1b4019e2dc
StoryMaps_services,xCounty population growth between 2012 and 2013 (right map),LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=c37459141f694a22a7c43ca3558dc7b8
StoryMaps,ttest,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=f806d84a541a4cbd82162971bf7f68d8
StoryMaps,xDzanga Bai imagery,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=030c6b1b251a4816bf7d4c053e972814
StoryMaps,Turkeys per county,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=68ab028395d0450493b4e178e690a015
StoryMaps,xFunding,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=25169d1b9128448d9573fcea9c242354
StoryMaps_services,xMetro and micropolitan statistical area population growth 2002-2003 (old),LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=166dcd4c8563476590d42ff0e5b32853
StoryMaps,xRescue Centers strive to interrupt the illegal transport of Slow Lorises-Copy,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=51c9a56fb43c493fa6e9362a7f24c1d7
StoryMaps,Typhoon Haiyan Post-Event Imagery Story Map,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=e26e40e5157448f08b6146312d2a0c8d
StoryMaps,U.S. Container Port Depths,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=05a7288bb9a9403383fd13f89a15bd67
StoryMaps,U.S. Container Port Depths-Copy,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=7a46a107060649d59fd75324fb526839
StoryMaps,xSlow Lorises are viewable at many U.S. zoos-Copy,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=9ea9ffeecfba44088899e8283390d0f9
StoryMaps,U.S. Diabetes Rates,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=b58c8609e6aa4644aaa1456a32a2cc48
StoryMaps,xTolerance,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=d58da9a80a0449c18420f87d8e17e1d5
StoryMaps,U.S. Protected Areas,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=455578813992434ea207092b32081534
acarroll73,"U.S. Unemployment, 2010",LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=992cf95c3dde4ca39fc5782230f5f561
StoryMaps,UK Destinations,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=9d5e1037a3ce40628bd30f4907747545
skitterman,yar har har - Shortlist builder,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=3fc55f2f66084096a9aa23768b0a8e9f
StoryMaps,Ukraine: Russians in the east and south,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=4913bdeaeae34948a9bea6f7c967179d
skitterman,yar har har - Shortlist builder,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=f26a847c003c41e6b226fb0adc204cc3
StoryMaps,Ukrainians in Crimea-Copy,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=f827f500664342b6a980aad16434b05a
skitterman,yar har har - Shortlist builder,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=9754c7aa49604663af7ca516e253a054
acarroll73,Unemployment 2010,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=0cbec29dea974b809f9f9d00a2f20a34
skitterman,yar har har - Shortlist builder,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=36cc1e5e3ecf4c748900c10938cfcdfd
acarroll73,Unemployment and Population Change,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=9667b78b900e43dd9b640c8cbd531e7c
skitterman,yar har har - Shortlist builder,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=0c052f6442bd43baa404fe480d997135
acarroll73,Unemployment rate: 2010-Copy,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=9b0d52d2a93e4eeca7bbcd825e6e49f2
StoryMaps,Yellowstone Backcountry,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=b6bec0af7f734dfaa0b9cf08faedecb7
acarroll73,UNESCO World Heritage Sites,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=9aae75bf5d2c4ce7ad8341e3c291f724
StoryMaps,"Yellowstone Calderas, Faults, and Earthquakes",LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=2c918ce820dd4d2bb99c5a0df77ab5fa
acarroll73,UNESCO World Heritage Sites - Satellite Imagery,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=2d9680b53ea94377b4d66826a186038f
acarroll73,UNESCO World Heritage Sites - World Topo Basemap,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=8c376ac8b9024943afb92c212d894a78
acarroll73,UNESCO World Heritage Sites on National Geographic basemap,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=d59ab5dc42f944d38bf6755ef5f821c5
acarroll73,United Kingdom 2010,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=3f1fc9027a3d4711b4bb3cd3cdf506fd
acarroll73,United Kingdom Vacation 2010,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=b9006707a281425bb82efacd4e56519f
StoryMaps,Urban Observatory: City Footprints,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=f27d5f7f5db142c89dcd13db6e65764d
FedGISContent,US Demographics and Life Styles,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=872931f799a049f1bbe5fcf2b8a0c0e8
FedGISContent,US Demographics and Life Styles - Median HH Income,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=d587ef0692384268bdfaa4d8f29e8131
FedGISContent,US Demographics and Life Styles - Pop Growth,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=2ad0e56ecec344559e140497433b2ba8
FedGISContent,US Demographics and Life Styles -View1,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=c92f11583b8d4faf9b9923ef1cf4f433
acarroll73,US Health Resources-Copy,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=d9f1c99f868247b281a3243f53e1fc0f
StoryMaps,US Northwest 1879 copy,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=7b2a6080f55446f8bb4916318c70cb22
acarroll73,US Nuclear Power and Population,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=0595365c8e4a4d96986a594c5752c20c
StoryMaps,US Olympic Team,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=53635e1368834d7d8a481da2dc06498f
acarroll73,USA Hazards Map,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=106344de93ab4e85880ba580a2c6ea65
StoryMaps,USA Historical Hurricanes-Copy,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=664b89d5279d4d618ac5fd4c3d24fd18
acarroll73,USA Household Income,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=43aff95d90174f5fb576dc6fa125606a
mystories,Yellowstone Trails,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=4afedd99978f497ab0c6878c40995b7f
StoryMaps,Yosemite 1833 copy,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=190dd14164c34fd2a3ad47e696655905
StoryMaps_services,Yosemite remoteness analysis layer,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=1b87eaa6987c45af8cee24efa10ac829
StoryMaps,Young Voices for the Planet,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=ef8c4377b99d417bba523d74bf01f7f0
StoryMaps,Yucca Flat,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=da977ae6d7a64f3e861141e927b43919
StoryMaps,Yucca Flat-Copy,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=d922cfdf990b434cb62d691561ff0271
acarroll73,Zip code test,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=3a90385d73c84962adf664a40537d0f9
StoryMaps,Zoo Babies,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=6062139d42a24ed7841fe42363a841ca
StoryMaps,Zoo Baby Example,LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=aa68671d9c5d4797a57e4bc419ecbf8c
StoryMaps,Zoo_Zoo Babies AGOL (final),LEGACY,LOW,0,0,0,0,58,REVIEW_OR_ARCHIVE,https://www.arcgis.com/home/item.html?id=dfb3b9806fb149a786e94e003f6882e2
